company_id,company_name,year,return_on_equity_pct,debt_to_equity,net_profit_margin_pct,interest_coverage,asset_turnover
NESTLEIND,Nestle India Ltd,2019,102.60688216892598,0.09854014598540146,15.910744603444094,24.5968992248062,1.7243831033040569
NESTLEIND,Nestle India Ltd,2020,103.12035661218424,0.07280832095096583,15.595505617977528,20.414634146341463,1.6898734177215189
NESTLEIND,Nestle India Ltd,2021,108.83864337101747,0.1366906474820144,14.368089003459739,17.07920792079208,1.790259897983969
NESTLEIND,Nestle India Ltd,2022,97.23464823098821,0.11020740138267589,14.150440906669823,24.6,1.8818353936964027
NESTLEIND,Nestle India Ltd,2023,121.96014640097602,0.11020740138267589,15.680225870542715,38.54621848739496,2.130081300813008
NESTLEIND,Nestle India Ltd,2024,98.57142857142858,0.09273182957393483,16.12281708616873,41.186206896551724,2.196074900972272
ONGC,Oil & Natural Gas Corpn Ltd,2013,15.730882198678275,0.1356210007342914,14.812574081390755,101.21694214876032,0.6391817665256645
ONGC,Oil & Natural Gas Corpn Ltd,2014,15.489218829871277,0.285288582183187,15.314063208917936,90.22435897435898,0.5357964895869234
ONGC,Oil & Natural Gas Corpn Ltd,2017,15.005710287777926,0.41170145998168595,10.325090440557014,18.247841826789195,0.6355233113998088
ONGC,Oil & Natural Gas Corpn Ltd,2022,18.995541477362497,0.4700754904567577,10.03448374134344,15.216116573033707,0.8422418818365738
PIDILITIND,Pidilite Industries Ltd,2013,25.681405208964264,0.06723198061780739,11.52800435019032,41.5625,1.4059633027522935
PIDILITIND,Pidilite Industries Ltd,2014,23.05327868852459,0.0235655737704918,10.506654214335747,44.375,1.462773224043716
PIDILITIND,Pidilite Industries Ltd,2015,22.643171806167402,0.02555066079295154,10.611065235342693,50.6875,1.461236802413273
PIDILITIND,Pidilite Industries Ltd,2016,30.591357088703564,0.030326004548900682,15.05316172355904,96.46153846153847,1.4434571890145396
